SampleNumber,Compound,Sample Text,Type,Std. Conc,RT,Area,IS Area,S/N,Response,Conc_micromolar,%Rec,Detection Flags,Threshold
165,Trimethoprim,Sample_1054,Analyte,,,,15377.688,,,,,,148
166,Trimethoprim,Sample_15162,Analyte,,,,21342.223,,,,,,148
167,Trimethoprim,Sample_5113,Analyte,,,,28903.6,,,,,MM-I,148
168,Trimethoprim,Sample_4155,Analyte,,2.71,1.141,22093.213,1.496,0,0,,bbI,148
169,Trimethoprim,Sample_9043,Analyte,,,,57825.824,,,,,,148
170,Trimethoprim,Sample_1140,Analyte,,,,20576.936,,,,,,148
171,Trimethoprim,WaterBlank32,Blank,,,,55.412,,,,,,148
172,Trimethoprim,WaterBlank33,Blank,,2.97,0.073,,0.317,,,,bb,148
173,Trimethoprim,Sample_5136,Analyte,,,,31150.615,,,,,,148
174,Trimethoprim,Sample_5570,Analyte,,2.75,0.11,35493.852,0.459,0,0,,bbI,148
175,Trimethoprim,Sample_8325,Analyte,,,,15389.06,,,,,,148
176,Trimethoprim,Sample_11162,Analyte,,2.85,0.836,28536.197,2.299,0,0,,bbI,148
177,Trimethoprim,WaterBlank34,Blank,,2.83,2.02,94.686,2.767,0.021,0.3708,,bb,148
178,Trimethoprim,QC3_10uMPOOL,Analyte,,2.71,290100.281,,21238.456,,,,bb,148
179,Trimethoprim,WaterBlank35,Blank,,2.73,44.718,10.68,7.431,4.187,6.195,,bb,148
180,Trimethoprim,WaterBlank36,Blank,,,,10.96,,,,,,148
181,Trimethoprim,Sample_4140,Analyte,,,,25845.703,,,,,MM-I,148
182,Trimethoprim,Sample_11187,Analyte,,,,14056.108,,,,,MM-I,148
183,Trimethoprim,Sample_9250,Analyte,,2.83,0.085,23199.529,0.292,0,0,,bbI,148
184,Trimethoprim,Sample_12294,Analyte,,2.87,0.67,29615.811,0.411,0,0,,bbI,148
185,Trimethoprim,Sample_6515,Analyte,,,,16923.809,,,,,,148
186,Trimethoprim,Sample_4138,Analyte,,2.71,2.617,28666.744,2.065,0,0,,bbI,148
187,Trimethoprim,Sample_13355,Analyte,,2.75,6.199,19110.221,3.247,0,0,,bbI,148
188,Trimethoprim,Sample_9285,Analyte,,2.73,0.615,22101.307,0.833,0,0,,bbI,148
189,Trimethoprim,Sample_6494,Analyte,,,,14697.289,,,,,,148
190,Trimethoprim,Sample_5332,Analyte,,2.99,0.897,36103.133,0.307,0,0,,bbI,148
191,Trimethoprim,WaterBlank37,Blank,,,,60.023,,,,,,148
192,Trimethoprim,WaterBlank38,Blank,,,,31.94,,,,,,148
193,Trimethoprim,Sample_5138,Analyte,,2.95,0.147,43840.012,0.188,0,0,,bbI,148
194,Trimethoprim,Sample_9247,Analyte,,2.79,0.059,18504.961,0.234,0,0,,bbI,148
195,Trimethoprim,Sample_10159,Analyte,,2.71,27244.055,12266.36,2264.32,2.221,4.4999,,bb,148
196,Trimethoprim,Sample_13286,Analyte,,2.69,0.954,14825.206,0.741,0,0,,bbI,148
197,Trimethoprim,Sample_4156,Analyte,,2.93,0.626,12015.424,1.359,0,0,,bbI,148
198,Trimethoprim,Sample_6513,Analyte,,,,19241.279,,,,,,148
199,Trimethoprim,Sample_9040,Analyte,,2.77,0.167,18703.441,0.531,0,0,,bbI,148
200,Trimethoprim,Sample_11182,Analyte,,2.85,1.198,8961.552,1.375,0,0,,bbI,148
201,Trimethoprim,Sample_9038,Analyte,,,,12247.778,,,,,,148
202,Trimethoprim,Sample_1310,Analyte,,2.89,0.571,10151.489,1.637,0,0,,bbI,148
203,Trimethoprim,WaterBlank39,Blank,,,,6.878,,,,,,148
204,Trimethoprim,WaterBlank40,Blank,,2.79,1.056,3.883,2.322,0.272,1.5411,,bb,148
205,Trimethoprim,Sample_4158,Analyte,,,,13647.17,,,,,,148
206,Trimethoprim,Sample_10141,Analyte,,2.91,0.389,6269.53,0.908,0,0,,bbI,148
207,Trimethoprim,Sample_8303,Analyte,,,,10721.477,,,,,,148
208,Trimethoprim,Sample_5575,Analyte,,,,13921.691,,,,,,148
209,Trimethoprim,Sample_5111,Analyte,,,,13549.191,,,,,MM-I,148
210,Trimethoprim,Sample_12292,Analyte,,2.73,0.644,11329.024,1.22,0,0,,bbI,148
211,Trimethoprim,Sample_9286,Analyte,,2.85,0.2,10904.641,1.134,0,0,,bbI,148
212,Trimethoprim,Sample_11158,Analyte,,2.87,0.87,13490.688,3.698,0,0,,bbI,148
213,Trimethoprim,Sample_1137,Analyte,,,,8481.03,,,,,,148
214,Trimethoprim,Sample_8327,Analyte,,2.91,1.583,10719.852,2.359,0,0,,bbI,148
215,Trimethoprim,WaterBlank41,Blank,,,,33.707,,,,,,148
216,Trimethoprim,WaterBlank42,Blank,,2.97,0.648,,1.736,,,,bb,148
217,Trimethoprim,Sample_9287,Analyte,,2.75,0.611,21657.477,0.786,0,0,,bbI,148
218,Trimethoprim,Sample_13287,Analyte,,,,17850.375,,,,,,148
219,Trimethoprim,Sample_1138,Analyte,,2.79,3.921,7812.412,0.851,0.001,0,,bbI,148
220,Trimethoprim,Sample_15137,Analyte,,2.79,1.194,10676.276,2.005,0,0,,bbI,148
221,Trimethoprim,Sample_1141,Analyte,,,,10596.575,,,,,,148
222,Trimethoprim,Sample_8307,Analyte,,2.71,0.591,20167.387,1.988,0,0,,bbI,148
223,Trimethoprim,Sample_11161,Analyte,,2.69,0.192,21482.715,0.614,0,0,,bbI,148
224,Trimethoprim,Sample_9249,Analyte,,2.85,0.517,20333.33,1.136,0,0,,bbI,148
225,Trimethoprim,Sample_12295,Analyte,,,,22498.555,,,,,,148
226,Trimethoprim,Sample_5547,Analyte,,,,21432.041,,,,,,148
227,Trimethoprim,WaterBlank43,Blank,,,,122.453,,,,,,148
228,Trimethoprim,WaterBlank44,Blank,,2.73,6.038,10.754,10.024,0.561,2.2384,,bb,148
229,Trimethoprim,Sample_9085,Analyte,,2.97,0.929,18960.334,1.103,0,0,,bbI,148
230,Trimethoprim,Sample_13309,Analyte,,2.73,0.224,16439.961,0.535,0,0,,bbI,148
231,Trimethoprim,Sample_4154,Analyte,,2.75,0.114,12633.953,0.905,0,0,,bbI,148
232,Trimethoprim,Sample_6492,Analyte,,,,,,,,,,148
233,Trimethoprim,Sample_1036,Analyte,,,,11590.142,,,,,,148
1,Vancomycin,WaterBlank1,Blank,,2.55,0.073,13.401,0.252,0.005,3662.3158,36623.2,bb,10
2,Vancomycin,WaterBlank2,Blank,,,,0.661,,,,,,10
3,Vancomycin,Sample_12270,Analyte,,2.4,0.555,30297.92,2.071,0,12.3155,123.2,bb,10
4,Vancomycin,WaterBlank1a,Blank,,2.53,0.928,18.998,2.371,0.049,32840.5355,328405.4,bb,10
5,Vancomycin,WaterBlank2a,Blank,,2.67,0.029,11.038,0.339,0.003,1766.354,17663.5,bb,10
6,Vancomycin,Water_ABS_0,Standard,0,,,90161.039,,,,,,10
7,Vancomycin,Water_ABS_140,Standard,0.014,2.55,1.667,96119.719,2.28,0,11.6599,116.6,bb,10
8,Vancomycin,Water_ABS_410,Standard,0.041,2.46,0.24,93295.289,0.603,0,1.7295,17.3,bb,10
9,Vancomycin,Water_ABS_1230,Standard,0.123,2.61,0.815,95918.625,1.274,0,5.7125,57.1,bb,10
10,Vancomycin,Water_ABS_3700,Standard,0.37,,,92885.742,,,,,,10
11,Vancomycin,Water_ABS_1000,Standard,1.1,,,94045.25,,,,,,10
12,Vancomycin,Water_ABS_3000,Standard,3.3,,,80115.352,,,,,,10
13,Vancomycin,Water_ABS_10000,Standard,10,2.53,1.725,55494.848,4.001,0,20.8981,209,bb,10
14,Vancomycin,WaterBlank1b,Blank,,,,83.191,,,,,,10
15,Vancomycin,WaterBlank2b,Blank,,,,,,,,,,10
16,Vancomycin,WaterBlank3b,Blank,,2.57,0.218,28.292,0.692,0.008,5180.3963,51804,bb,10
17,Vancomycin,Minus80aliquot,Analyte,,2.55,4.227,417.385,5.395,0.01,6808.7212,68087.2,bb,10
18,Vancomycin,WaterBlank1A,Blank,,2.61,0.077,36.239,0.631,0.002,1428.5145,14285.1,bb,10
19,Vancomycin,WaterBlank2A,Blank,,2.59,0.138,,0.508,,,,bb,10
20,Vancomycin,WaterBlank3A,Blank,,2.67,0.534,9.541,1.615,0.056,37628.5513,376285.5,bb,10
21,Vancomycin,Sample_15139,Analyte,,2.44,0.489,8337.063,1.375,0,39.4336,394.3,bb,10
22,Vancomycin,Sample_5307,Analyte,,,,12306.706,,,,,,10
23,Vancomycin,Sample_6517,Analyte,,2.46,0.929,9643.575,2.738,0,64.7661,647.7,bb,10
24,Vancomycin,Sample_5573,Analyte,,2.67,0.314,11891.619,0.994,0,17.7525,177.5,bb,10
25,Vancomycin,Sample_1163,Analyte,,2.44,0.599,4881.51,1.81,0,82.4979,825,bb,10
26,Vancomycin,Sample_5331,Analyte,,,,13339.362,,,,,,10
27,Vancomycin,Sample_9039,Analyte,,2.38,1.586,7944.416,1.18,0,134.2182,1342.2,bb,10
28,Vancomycin,Sample_5548,Analyte,,,,8466.593,,,,,,10
29,Vancomycin,Sample_5552,Analyte,,,,8729.085,,,,,,10
30,Vancomycin,Sample_13359,Analyte,,2.59,0.301,7540.354,0.817,0,26.8377,268.4,bb,10
31,Vancomycin,WaterBlank4,Blank,,2.46,0.035,,0.296,,,,bb,10
32,Vancomycin,WaterBlank5,Blank,,,,16.82,,,,,,10
33,Vancomycin,Sample_13285,Analyte,,,,5787.078,,,,,,10
34,Vancomycin,Sample_1033,Analyte,,2.59,0.625,,1.295,,,,bb,10
35,Vancomycin,Sample_1142,Analyte,,,,4378.135,,,,,,10
36,Vancomycin,Sample_9080,Analyte,,,,6180.041,,,,,,10
37,Vancomycin,Sample_1162,Analyte,,,,6601.297,,,,,,10
38,Vancomycin,Sample_4157,Analyte,,2.53,0.555,5633.405,1.945,0,66.2357,662.4,bb,10
39,Vancomycin,Sample_1035,Analyte,,2.36,0.86,3836.894,1.284,0,150.6915,1506.9,bb,10
40,Vancomycin,Sample_5306,Analyte,,2.42,0.571,6104.225,2.098,0,62.8891,628.9,bb,10
41,Vancomycin,Sample_8329,Analyte,,,,3041.353,,,,,,10
42,Vancomycin,Sample_9283,Analyte,,,,7934.2,,,,,,10
43,Vancomycin,WaterBlank6,Blank,,2.55,0.102,25.204,0.669,0.004,2720.8265,27208.3,bb,10
44,Vancomycin,WaterBlank7,Blank,,,,32.121,,,,,,10
45,Vancomycin,Sample_6512,Analyte,,2.65,1.235,3900.927,2.586,0,212.8479,2128.5,bb,10
46,Vancomycin,Sample_9248,Analyte,,,,10638.395,,,,,,10
47,Vancomycin,Sample_6510,Analyte,,,,9583.706,,,,,,10
48,Vancomycin,Sample_9082,Analyte,,,,11266.05,,,,,,10
49,Vancomycin,Sample_1056,Analyte,,2.34,1.451,18050.068,2.641,0,54.0454,540.5,bb,10
50,Vancomycin,Sample_13358,Analyte,,2.59,0.559,13978.586,1.308,0,26.8855,268.9,bb,10
51,Vancomycin,Sample_13333,Analyte,,2.55,1.259,28211.877,2.732,0,30.0029,300,bb,10
52,Vancomycin,Sample_4137,Analyte,,2.65,1.06,26646.32,1.791,0,26.7448,267.4,bb,10
53,Vancomycin,Sample_5110,Analyte,,2.55,0.426,32726.643,0.984,0,8.7514,87.5,bb,10
54,Vancomycin,Sample_11159,Analyte,,2.36,0.057,19967.186,0.221,0,1.9192,19.2,bb,10
55,Vancomycin,WaterBlank8,Blank,,2.59,0.057,166.748,0.239,0,229.8182,2298.2,bb,10
56,Vancomycin,WaterBlank9,Blank,,,,51.062,,,,,,10
57,Vancomycin,Sample_8308,Analyte,,,,20683.967,,,,,,10
58,Vancomycin,Sample_8306,Analyte,,2.46,0.134,25995.381,1.09,0,3.4656,34.7,bb,10
59,Vancomycin,Sample_10138,Analyte,,,,19548.168,,,,,,10
60,Vancomycin,Sample_1058,Analyte,,2.65,0.294,23333.762,2.136,0,8.471,84.7,bb,10
61,Vancomycin,Sample_5571,Analyte,,,,39417.027,,,,,,10
62,Vancomycin,Sample_5112,Analyte,,,,46545.211,,,,,,10
63,Vancomycin,WaterBlank10,Blank,,,,7.788,,,,,,10
64,Vancomycin,QC1_10uMPOOL,Analyte,,,,280.508,,,,,,10
65,Vancomycin,WaterBlank11,Blank,,2.42,0.061,2.059,0.343,0.03,19917.9036,199179,bb,10
66,Vancomycin,WaterBlank12,Blank,,2.55,1.341,9.312,2.269,0.144,96817.9646,968179.6,bb,10
67,Vancomycin,Sample_15155,Analyte,,,,26131.605,,,,,,10
68,Vancomycin,Sample_5334,Analyte,,2.61,0.823,27490.025,2.177,0,20.1277,201.3,bb,10
69,Vancomycin,Sample_5135,Analyte,,2.48,0.697,47158.754,1.376,0,9.9367,99.4,bb,10
70,Vancomycin,Sample_13334,Analyte,,2.36,0.506,24461.645,1.033,0,13.907,139.1,bb,10
71,Vancomycin,Sample_9246,Analyte,,,,15196.585,,,,,,10
72,Vancomycin,Sample_4136,Analyte,,2.61,0.183,13411.985,0.604,0,9.1734,91.7,bb,10
73,Vancomycin,Sample_11157,Analyte,,2.69,0.436,13052.131,1.582,0,22.4582,224.6,bb,10
74,Vancomycin,Sample_15138,Analyte,,2.42,0.261,9049.926,0.667,0,19.3895,193.9,bb,10
75,Vancomycin,Sample_11160,Analyte,,,,11007.023,,,,,,10
76,Vancomycin,Sample_5137,Analyte,,,,40739.297,,,,,,10
77,Vancomycin,WaterBlank14,Blank,,2.46,0.138,,0.474,,,,bb,10
78,Vancomycin,WaterBlank15,Blank,,,,5.045,,,,,,10
79,Vancomycin,Sample_1363,Analyte,,,,13135.572,,,,,,10
80,Vancomycin,Sample_6489,Analyte,,,,7676.452,,,,,,10
81,Vancomycin,Sample_9251,Analyte,,,,14562.775,,,,,,10
82,Vancomycin,Sample_9042,Analyte,,2.38,0.983,19820.381,2.048,0,33.3435,333.4,bb,10
83,Vancomycin,Sample_1055,Analyte,,2.63,0.314,5151.735,1.181,0,40.9776,409.8,bb,10
84,Vancomycin,Sample_1059,Analyte,,,,9874.297,,,,,,10
85,Vancomycin,Sample_6495,Analyte,,2.57,0.623,9629.781,1.926,0,43.4952,435,bb,10
86,Vancomycin,Sample_12293,Analyte,,,,13731.275,,,,,,10
87,Vancomycin,Sample_12296,Analyte,,2.51,1.826,15515.017,1.76,0,79.1259,791.3,bb,10
88,Vancomycin,Sample_13284,Analyte,,2.55,0.599,11646.67,1.964,0,34.5776,345.8,bb,10
89,Vancomycin,WaterBlank16,Blank,,2.53,0.061,8.289,0.308,0.007,4947.6371,49476.4,bb,10
90,Vancomycin,WaterBlank17,Blank,,2.67,1.313,28.247,1.735,0.046,31250.9003,312509,bb,10
91,Vancomycin,Sample_1360,Analyte,,,,7663.314,,,,,,10
92,Vancomycin,Sample_9083,Analyte,,,,12914.227,,,,,,10
93,Vancomycin,Sample_5305,Analyte,,,,14080.773,,,,,,10
94,Vancomycin,Sample_13354,Analyte,,2.44,0.575,15356.224,1.577,0,25.1741,251.7,bb,10
95,Vancomycin,Sample_11181,Analyte,,2.71,0.836,18527.184,0.859,0,30.3366,303.4,bb,10
96,Vancomycin,Sample_8324,Analyte,,2.69,2.085,12832.703,1.233,0,109.2341,1092.3,bb,10
97,Vancomycin,Sample_12269,Analyte,,2.59,0.081,27232.77,0.564,0,1.9997,20,bb,10
98,Vancomycin,Sample_9081,Analyte,,2.51,2.14,33412.652,2.218,0,43.0599,430.6,bb,10
99,Vancomycin,Sample_10155,Analyte,,2.55,0.102,15211.546,0.688,0,4.5081,45.1,bb,10
100,Vancomycin,Sample_5335,Analyte,,,,31745.094,,,,,,10
101,Vancomycin,WaterBlank18,Blank,,2.4,0.593,15.499,1.813,0.038,25722.9724,257229.7,bb,10
102,Vancomycin,WaterBlank19,Blank,,2.42,1.194,16.372,1.956,0.073,49031.2232,490312.2,bb,10
103,Vancomycin,Sample_15141,Analyte,,2.44,0.159,14396.367,1.183,0,7.4253,74.3,bb,10
104,Vancomycin,Sample_12291,Analyte,,2.36,0.62,38283.387,1.682,0,10.8881,108.9,bb,10
105,Vancomycin,Sample_1359,Analyte,,,,24028.426,,,,,,10
106,Vancomycin,Sample_10139,Analyte,,2.48,0.15,,0.708,,,,bb,10
107,Vancomycin,Sample_6516,Analyte,,,,25162.109,,,,,,10
108,Vancomycin,Sample_9084,Analyte,,,,,,,,,,10
109,Vancomycin,Sample_5550,Analyte,,,,,,,,,,10
110,Vancomycin,Sample_6493,Analyte,,2.44,0.707,6917.139,1.767,0,68.7168,687.2,bb,10
111,Vancomycin,Sample_9041,Analyte,,2.61,1.989,18345.035,2.886,0,72.8931,728.9,bb,10
112,Vancomycin,Sample_15159,Analyte,,,,5774.952,,,,,,10
113,Vancomycin,WaterBlank20,Blank,,,,,,,,,,10
114,Vancomycin,WaterBlank21,Blank,,,,4.994,,,,,,10
115,Vancomycin,Sample_13332,Analyte,,2.34,0.314,6679.447,1.216,0,31.6053,316.1,bb,10
116,Vancomycin,Sample_15136,Analyte,,,,5620.551,,,,,,10
117,Vancomycin,Sample_1361,Analyte,,2.42,0.159,7572.947,0.307,0,14.1157,141.2,bb,10
118,Vancomycin,Sample_4135,Analyte,,2.4,0.514,16255.679,1.228,0,21.2583,212.6,bb,10
119,Vancomycin,Sample_8305,Analyte,,2.34,0.962,9224.175,2.016,0,70.1161,701.2,bb,10
120,Vancomycin,WaterBlank22,Blank,,,,52.794,,,,,,10
121,Vancomycin,QC2_10uMPOOL,Analyte,,2.57,0.257,279.116,0.937,0.001,619.0397,6190.4,bb,10
122,Vancomycin,WaterBlank23,Blank,,2.36,0.277,7.293,2.243,0.038,25535.4604,255354.6,bb,10
123,Vancomycin,WaterBlank24,Blank,,2.57,0.082,12.049,0.22,0.007,4575.4413,45754.4,bb,10
124,Vancomycin,WaterBlank25,Blank,,,,,,,,,,10
125,Vancomycin,Sample_4159,Analyte,,2.71,1.459,8406.723,1.551,0,116.6806,1166.8,bb,10
126,Vancomycin,Sample_6491,Analyte,,,,2258.735,,,,,,10
127,Vancomycin,Sample_5574,Analyte,,,,13460.634,,,,,,10
128,Vancomycin,Sample_1158,Analyte,,,,5500.952,,,,,,10
129,Vancomycin,Sample_5333,Analyte,,2.51,1.223,8018.576,2.358,0,102.5414,1025.4,bb,10
130,Vancomycin,Sample_11180,Analyte,,2.51,0.131,6001.404,0.564,0,14.6754,146.8,bb,10
131,Vancomycin,Sample_13357,Analyte,,2.71,0.84,6965.836,1.962,0,81.073,810.7,bb,10
132,Vancomycin,Sample_15140,Analyte,,,,8589.123,,,,,,10
133,Vancomycin,Sample_15134,Analyte,,2.59,0.136,7708.728,0.474,0,11.8611,118.6,bb,10
134,Vancomycin,Sample_8304,Analyte,,2.65,0.408,13001.203,1.113,0,21.0983,211,bb,10
135,Vancomycin,WaterBlank26,Blank,,,,19.208,,,,,,10
136,Vancomycin,WaterBlank27,Blank,,2.59,2.267,15.532,3.211,0.146,98128.3002,981283,bb,10
137,Vancomycin,Sample_11185,Analyte,,,,5641.424,,,,,,10
138,Vancomycin,Sample_15158,Analyte,,,,9208.179,,,,,,10
139,Vancomycin,Sample_13288,Analyte,,2.67,0.806,6002.27,1.721,0,90.2796,902.8,bb,10
140,Vancomycin,Sample_1034,Analyte,,,,9347.354,,,,,,10
141,Vancomycin,Sample_9284,Analyte,,,,19347.334,,,,,,10
142,Vancomycin,Sample_4139,Analyte,,2.48,0.742,11053.966,1.758,0,45.129,451.3,bb,10
143,Vancomycin,Sample_1159,Analyte,,,,10992.384,,,,,,10
144,Vancomycin,Sample_5336,Analyte,,,,22899.787,,,,,,10
145,Vancomycin,Sample_1160,Analyte,,,,39.85,,,,,,10
146,Vancomycin,Sample_1362,Analyte,,,,,,,,,,10
147,Vancomycin,WaterBlank28,Blank,,,,0.978,,,,,,10
148,Vancomycin,WaterBlank29,Blank,,2.53,0.819,0.693,3.417,1.182,794549.2181,7945492.2,bb,10
149,Vancomycin,Sample_8330,Analyte,,,,14161.272,,,,,,10
150,Vancomycin,Sample_11186,Analyte,,,,14209.328,,,,,,10
151,Vancomycin,Sample_5572,Analyte,,2.61,1.557,12733.004,2.037,0,82.2106,822.1,bb,10
152,Vancomycin,Sample_13283,Analyte,,,,4720.641,,,,,,10
153,Vancomycin,Sample_8331,Analyte,,2.59,1.506,10347.036,2.808,0,97.8541,978.5,bb,10
154,Vancomycin,Sample_1038,Analyte,,,,9987.392,,,,,,10
155,Vancomycin,Sample_6496,Analyte,,,,2409.671,,,,,,10
156,Vancomycin,Sample_5551,Analyte,,,,11377.498,,,,,,10
157,Vancomycin,Sample_13356,Analyte,,2.51,0.789,7710.503,1.395,0,68.7962,688,bb,10
158,Vancomycin,Sample_5549,Analyte,,,,9037.142,,,,,,10
159,Vancomycin,WaterBlank30,Blank,,,,97.763,,,,,,10
160,Vancomycin,WaterBlank31,Blank,,,,,,,,,,10
161,Vancomycin,Sample_12267,Analyte,,,,7793.54,,,,,,10
162,Vancomycin,Sample_9282,Analyte,,2.46,2.169,10031.548,2.25,0,145.3656,1453.7,bb,10
163,Vancomycin,Sample_1161,Analyte,,2.51,0.693,4169.207,1.017,0,111.7506,1117.5,bb,10
164,Vancomycin,Sample_6490,Analyte,,2.67,0.294,3336.823,0.939,0,59.2358,592.4,bb,10
165,Vancomycin,Sample_1054,Analyte,,,,4390.102,,,,,,10
166,Vancomycin,Sample_15162,Analyte,,,,4522.854,,,,,,10
167,Vancomycin,Sample_5113,Analyte,,2.4,0.65,5186.127,2.085,0,84.2637,842.6,bb,10
168,Vancomycin,Sample_4155,Analyte,,2.38,0.917,2298.661,2.192,0,268.2036,2682,bb,10
169,Vancomycin,Sample_9043,Analyte,,2.34,0.253,12310.678,0.387,0,13.8169,138.2,bb,10
170,Vancomycin,Sample_1140,Analyte,,,,3908.39,,,,,,10
171,Vancomycin,WaterBlank32,Blank,,,,72.502,,,,,,10
172,Vancomycin,WaterBlank33,Blank,,2.63,1.842,5.634,2.079,0.327,219807.7095,2198077.1,bb,10
173,Vancomycin,Sample_5136,Analyte,,2.55,0.029,4366.039,0.26,0,4.4656,44.7,bb,10
174,Vancomycin,Sample_5570,Analyte,,2.63,0.082,3486.9,0.355,0,15.8105,158.1,bb,10
175,Vancomycin,Sample_8325,Analyte,,2.55,0.642,1693.815,1.086,0,254.8233,2548.2,bb,10
176,Vancomycin,Sample_11162,Analyte,,,,2797.99,,,,,,10
177,Vancomycin,WaterBlank34,Blank,,2.42,0.526,106.446,1.123,0.005,3322.2058,33222.1,bb,10
178,Vancomycin,QC3_10uMPOOL,Analyte,,2.36,0.465,104.201,0.682,0.004,3000.2069,30002.1,bb,10
179,Vancomycin,WaterBlank35,Blank,,2.59,0.726,4.828,2.061,0.15,101097.286,1010972.9,bb,10
180,Vancomycin,WaterBlank36,Blank,,,,1.615,,,,,,10
181,Vancomycin,Sample_4140,Analyte,,,,1791.437,,,,,,10
182,Vancomycin,Sample_11187,Analyte,,,,2400.082,,,,,,10
183,Vancomycin,Sample_9250,Analyte,,2.63,1.41,2595.938,2.674,0.001,365.1699,3651.7,bb,10
184,Vancomycin,Sample_12294,Analyte,,2.34,0.595,4078.566,1.656,0,98.0798,980.8,bb,10
185,Vancomycin,Sample_6515,Analyte,,,,1467.762,,,,,,10
186,Vancomycin,Sample_4138,Analyte,,2.44,0.155,2022.454,0.808,0,51.5256,515.3,bb,10
187,Vancomycin,Sample_13355,Analyte,,,,2848.279,,,,,,10
188,Vancomycin,Sample_9285,Analyte,,2.69,0.622,2003.637,1.836,0,208.7091,2087.1,bb,10
189,Vancomycin,Sample_6494,Analyte,,2.48,1.353,1267.517,1.861,0.001,717.6524,7176.5,bb,10
190,Vancomycin,Sample_5332,Analyte,,2.42,2.238,3519.991,2.681,0.001,427.4533,4274.5,bb,10
191,Vancomycin,WaterBlank37,Blank,,2.48,1.162,116.124,0.946,0.01,6727.5089,67275.1,bb,10
192,Vancomycin,WaterBlank38,Blank,,,,1.7,,,,,,10
193,Vancomycin,Sample_5138,Analyte,,2.59,0.236,4051.128,0.696,0,39.1657,391.7,bb,10
194,Vancomycin,Sample_9247,Analyte,,,,4367.067,,,,,,10
195,Vancomycin,Sample_10159,Analyte,,,,5134.046,,,,,,10
196,Vancomycin,Sample_13286,Analyte,,,,4535.584,,,,,,10
197,Vancomycin,Sample_4156,Analyte,,,,1842.989,,,,,,10
198,Vancomycin,Sample_6513,Analyte,,2.42,0.872,6112.581,2.146,0,95.9096,959.1,bb,10
199,Vancomycin,Sample_9040,Analyte,,,,10632.158,,,,,,10
200,Vancomycin,Sample_11182,Analyte,,,,,,,,,,10
201,Vancomycin,Sample_9038,Analyte,,,,1656.887,,,,,,10
202,Vancomycin,Sample_1310,Analyte,,2.55,1.027,2962.841,1.899,0,233.0409,2330.4,bb,10
203,Vancomycin,WaterBlank39,Blank,,,,43.7,,,,,,10
204,Vancomycin,WaterBlank40,Blank,,2.65,0.314,1.334,0.995,0.235,158250.0864,1582500.9,bb,10
205,Vancomycin,Sample_4158,Analyte,,2.69,0.118,2892.34,0.713,0,27.4285,274.3,bb,10
206,Vancomycin,Sample_10141,Analyte,,,,1142.203,,,,,,10
207,Vancomycin,Sample_8303,Analyte,,,,2736.226,,,,,,10
208,Vancomycin,Sample_5575,Analyte,,,,2910.666,,,,,,10
209,Vancomycin,Sample_5111,Analyte,,2.63,2.271,2171.744,1.58,0.001,703.0378,7030.4,bb,10
210,Vancomycin,Sample_12292,Analyte,,,,3009.373,,,,,,10
211,Vancomycin,Sample_9286,Analyte,,,,2903.399,,,,,,10
212,Vancomycin,Sample_11158,Analyte,,,,3128.243,,,,,,10
213,Vancomycin,Sample_1137,Analyte,,2.38,0.807,1088.82,1.81,0.001,498.2962,4983,bb,10
214,Vancomycin,Sample_8327,Analyte,,2.48,2.348,1655.675,3.953,0.001,953.4395,9534.4,bb,10
215,Vancomycin,WaterBlank41,Blank,,,,147.181,,,,,,10
216,Vancomycin,WaterBlank42,Blank,,,,,,,,,,10
217,Vancomycin,Sample_9287,Analyte,,2.51,0.576,7607.327,2.259,0,50.905,509.1,bb,10
218,Vancomycin,Sample_13287,Analyte,,2.53,0.616,4524.089,0.838,0,91.5419,915.4,bb,10
219,Vancomycin,Sample_1138,Analyte,,,,3895.5,,,,,,10
220,Vancomycin,Sample_15137,Analyte,,,,2479.804,,,,,,10
221,Vancomycin,Sample_1141,Analyte,,2.36,0.632,2283.411,1.12,0,186.0815,1860.8,bb,10
222,Vancomycin,Sample_8307,Analyte,,,,4349.041,,,,,,10
223,Vancomycin,Sample_11161,Analyte,,,,5935.025,,,,,,10
224,Vancomycin,Sample_9249,Analyte,,,,9456.295,,,,,,10
225,Vancomycin,Sample_12295,Analyte,,,,10414.904,,,,,,10
226,Vancomycin,Sample_5547,Analyte,,,,5810.908,,,,,,10
227,Vancomycin,WaterBlank43,Blank,,,,115.329,,,,,,10
228,Vancomycin,WaterBlank44,Blank,,,,8.869,,,,,,10
229,Vancomycin,Sample_9085,Analyte,,2.38,0.387,8423.236,1.154,0,30.8889,308.9,bb,10
230,Vancomycin,Sample_13309,Analyte,,,,7621.669,,,,,,10
231,Vancomycin,Sample_4154,Analyte,,,,5319.636,,,,,,10
232,Vancomycin,Sample_6492,Analyte,,,,3947.424,,,,,,10
233,Vancomycin,Sample_1036,Analyte,,2.4,0.501,9062.786,1.655,0,37.166,371.7,bb,10
1,Linezolidd3,WaterBlank1,Blank,1,3.48,13.401,,20.291,13.401,0.0002,0,bb,
2,Linezolidd3,WaterBlank2,Blank,1,3.4,0.661,,2.046,0.661,0,0,bb,
3,Linezolidd3,Sample_12270,Analyte,1,3.34,30297.92,,21360.657,30297.92,0.3472,34.7,bb,
